timestamp,auto_N_S,auto_S_N,auto_E_V,auto_V_E,pietoni_N,pietoni_S,pietoni_E,pietoni_V,sirena_activa,faza_decisa
2026-02-11T15:59:01.018347,13,41,18,45,11,11,10,5,0,2
2026-02-11T15:59:01.018348,48,18,39,28,14,16,5,3,0,1
2026-02-11T15:59:01.018349,18,30,23,4,18,1,1,9,0,1
2026-02-11T15:59:01.018350,37,10,19,2,5,15,18,14,0,1
2026-02-11T15:59:01.018351,35,14,37,9,18,10,8,11,0,1
2026-02-11T15:59:01.018351,6,9,11,30,16,0,17,19,0,2
2026-02-11T15:59:01.018352,29,42,24,10,8,11,13,11,0,1
2026-02-11T15:59:01.018353,18,22,22,16,12,5,12,6,0,1
2026-02-11T15:59:01.018354,48,2,49,39,14,18,11,5,0,2
2026-02-11T15:59:01.018355,24,2,33,40,15,4,11,4,0,2
2026-02-11T15:59:01.018355,15,17,31,7,12,2,12,18,1,0
2026-02-11T15:59:01.018356,46,24,23,1,1,17,6,13,0,1
2026-02-11T15:59:01.018357,39,42,41,3,1,17,15,0,0,2
2026-02-11T15:59:01.018358,7,19,24,15,10,11,16,10,0,2
2026-02-11T15:59:01.018359,17,28,2,40,15,17,8,3,0,1
2026-02-11T15:59:01.018360,27,21,24,40,16,9,13,13,0,2
2026-02-11T15:59:01.018360,15,49,27,20,2,3,8,17,0,2
2026-02-11T15:59:01.018361,18,14,11,4,0,19,5,5,0,1
2026-02-11T15:59:01.018362,41,38,25,34,17,18,0,4,0,1
2026-02-11T15:59:01.018363,16,9,47,13,13,3,19,16,0,2
2026-02-11T15:59:01.018364,44,20,43,14,8,10,0,6,0,2
2026-02-11T15:59:01.018364,12,28,7,5,8,2,18,10,0,1
2026-02-11T15:59:01.018365,6,31,4,15,11,14,14,13,0,1
2026-02-11T15:59:01.018366,26,9,10,22,2,15,16,1,1,0
2026-02-11T15:59:01.018367,9,12,41,30,1,11,19,16,0,2
2026-02-11T15:59:01.018368,33,46,34,41,0,17,7,1,0,2
2026-02-11T15:59:01.018368,35,22,26,45,8,5,2,14,0,2
2026-02-11T15:59:01.018369,24,49,40,11,12,14,11,6,0,1
2026-02-11T15:59:01.018370,5,22,43,40,15,1,14,2,0,2
2026-02-11T15:59:01.018371,23,30,37,18,18,11,17,5,0,1
2026-02-11T15:59:01.018372,17,3,18,11,9,9,12,8,0,2
2026-02-11T15:59:01.018372,22,48,47,44,4,3,4,9,0,2
2026-02-11T15:59:01.018373,5,2,31,12,13,7,16,7,0,2
2026-02-11T15:59:01.018374,28,20,45,48,14,14,2,6,0,2
2026-02-11T15:59:01.018375,24,1,27,1,2,18,18,0,0,1
2026-02-11T15:59:01.018375,16,3,35,19,8,15,5,9,0,2
2026-02-11T15:59:01.018376,45,0,17,30,0,12,16,17,0,2
2026-02-11T15:59:01.018377,23,14,9,8,0,14,4,15,0,1
2026-02-11T15:59:01.018378,10,32,31,20,18,13,4,3,1,0
2026-02-11T15:59:01.018379,25,5,17,7,5,14,18,8,0,2
2026-02-11T15:59:01.018379,33,6,11,38,10,11,10,17,0,2
2026-02-11T15:59:01.018380,27,18,7,36,17,10,0,10,0,1
2026-02-11T15:59:01.018381,2,43,32,28,13,2,12,11,0,2
2026-02-11T15:59:01.018382,10,0,45,18,15,13,16,7,1,0
2026-02-11T15:59:01.018383,37,38,37,34,0,1,10,0,0,2
2026-02-11T15:59:01.018383,13,18,13,44,9,17,17,7,0,2
2026-02-11T15:59:01.018384,25,44,1,37,9,2,3,4,1,0
2026-02-11T15:59:01.018385,47,25,8,25,12,8,9,0,0,1
2026-02-11T15:59:01.018386,20,43,43,10,0,10,10,2,0,2
2026-02-11T15:59:01.018386,38,11,4,35,2,2,17,12,0,2
2026-02-11T15:59:01.018387,29,21,33,34,13,4,0,15,0,2
2026-02-11T15:59:01.018388,7,12,18,3,15,8,3,11,1,0
2026-02-11T15:59:01.018389,19,27,6,2,19,9,4,6,0,1
2026-02-11T15:59:01.018390,47,13,38,44,5,5,1,7,0,2
2026-02-11T15:59:01.018390,31,21,41,46,0,5,11,10,0,2
2026-02-11T15:59:01.018391,21,29,16,11,19,10,10,12,0,1
2026-02-11T15:59:01.018392,6,43,25,31,4,16,15,10,0,2
2026-02-11T15:59:01.018393,8,19,45,46,7,1,3,3,0,2
2026-02-11T15:59:01.018394,44,43,26,25,11,8,6,5,0,1
2026-02-11T15:59:01.018394,0,26,42,42,0,17,12,18,0,2
2026-02-11T15:59:01.018395,28,37,27,42,12,4,13,7,0,2
2026-02-11T15:59:01.018396,7,41,19,12,8,5,10,5,0,1
2026-02-11T15:59:01.018397,3,40,5,43,19,3,7,16,0,2
2026-02-11T15:59:01.018398,34,33,7,37,7,8,0,17,0,1
2026-02-11T15:59:01.018399,2,38,31,28,12,4,7,2,0,2
2026-02-11T15:59:01.018399,44,40,18,18,1,3,18,11,0,1
2026-02-11T15:59:01.018400,39,43,31,34,14,8,16,14,0,1
2026-02-11T15:59:01.018401,6,36,18,47,13,17,8,6,0,2
2026-02-11T15:59:01.018402,26,0,23,40,18,10,12,12,0,2
2026-02-11T15:59:01.018403,0,14,23,26,8,15,14,9,0,2
2026-02-11T15:59:01.018403,26,31,16,45,18,1,12,18,0,2
2026-02-11T15:59:01.018404,15,7,17,30,13,15,7,8,0,2
2026-02-11T15:59:01.018405,37,32,11,2,7,18,11,11,0,1
2026-02-11T15:59:01.018406,6,17,40,34,4,9,10,10,0,2
2026-02-11T15:59:01.018406,43,44,22,23,6,3,19,7,0,1
2026-02-11T15:59:01.018407,22,28,47,6,3,11,12,8,0,2
2026-02-11T15:59:01.018408,40,31,17,34,7,8,15,3,0,1
2026-02-11T15:59:01.018409,10,32,15,20,3,12,1,19,0,2
2026-02-11T15:59:01.018410,41,4,15,0,0,4,5,4,0,1
2026-02-11T15:59:01.018410,32,17,35,43,7,1,15,6,0,2
2026-02-11T15:59:01.018411,49,47,22,5,6,2,17,8,0,1
2026-02-11T15:59:01.018412,35,9,21,38,10,7,16,3,0,2
2026-02-11T15:59:01.018413,36,35,38,33,15,5,14,11,0,2
2026-02-11T15:59:01.018414,40,32,32,17,16,4,6,11,0,1
2026-02-11T15:59:01.018414,16,22,23,24,4,3,13,5,0,2
2026-02-11T15:59:01.018415,34,39,19,14,6,19,6,12,0,1
2026-02-11T15:59:01.018416,47,4,32,46,9,15,5,8,0,2
2026-02-11T15:59:01.018417,4,33,30,31,12,7,11,8,0,2
2026-02-11T15:59:01.018418,47,23,39,41,19,11,1,2,1,0
2026-02-11T15:59:01.018418,31,16,7,48,14,4,0,12,0,2
2026-02-11T15:59:01.018419,2,30,9,49,5,4,17,5,0,2
2026-02-11T15:59:01.018420,46,6,0,17,1,12,4,17,0,1
2026-02-11T15:59:01.018421,34,16,20,30,3,10,6,13,0,2
2026-02-11T15:59:01.018421,13,27,24,28,13,10,14,1,0,1
2026-02-11T15:59:01.018422,47,37,31,14,14,18,5,5,0,1
2026-02-11T15:59:01.018423,30,21,45,22,13,6,1,19,0,2
2026-02-11T15:59:01.018424,30,14,45,37,3,16,16,6,0,2
2026-02-11T15:59:01.018425,16,36,9,40,5,4,12,7,0,2
2026-02-11T15:59:01.018425,23,14,47,10,6,5,12,9,0,2
2026-02-11T15:59:01.018426,22,49,8,14,12,17,13,12,0,1
2026-02-11T15:59:01.018427,17,49,19,22,16,17,7,0,0,1
2026-02-11T15:59:01.018428,49,24,47,2,16,8,14,4,1,0
2026-02-11T15:59:01.018429,13,20,19,18,3,17,10,1,0,1
2026-02-11T15:59:01.018429,49,37,39,0,18,18,12,3,0,1
2026-02-11T15:59:01.018430,14,1,6,23,19,16,19,11,0,2
2026-02-11T15:59:01.018431,14,26,10,48,12,8,0,4,1,0
2026-02-11T15:59:01.018432,5,48,20,10,8,0,1,14,1,0
2026-02-11T15:59:01.018433,26,31,37,29,1,19,10,9,0,2
2026-02-11T15:59:01.018433,14,20,46,49,19,17,13,16,0,2
2026-02-11T15:59:01.018434,49,3,18,10,17,12,4,13,0,1
2026-02-11T15:59:01.018435,35,43,45,38,19,7,6,6,0,2
2026-02-11T15:59:01.018436,7,18,14,0,16,13,15,1,0,1
2026-02-11T15:59:01.018437,14,1,5,11,6,2,10,2,1,0
2026-02-11T15:59:01.018437,2,25,9,3,16,3,14,3,1,0
2026-02-11T15:59:01.018438,46,33,45,24,9,10,3,15,0,2
2026-02-11T15:59:01.018439,12,13,15,7,13,6,9,15,0,2
2026-02-11T15:59:01.018440,40,14,44,14,11,4,0,2,0,2
2026-02-11T15:59:01.018441,33,19,10,42,11,1,6,16,0,2
2026-02-11T15:59:01.018442,23,33,34,29,16,5,11,16,0,2
2026-02-11T15:59:01.018442,39,35,7,39,18,19,10,19,0,1
2026-02-11T15:59:01.018443,31,18,27,31,13,4,10,6,0,2
2026-02-11T15:59:01.018444,31,8,2,43,16,14,16,7,0,2
2026-02-11T15:59:01.018445,29,6,1,34,14,10,0,18,0,1
2026-02-11T15:59:01.018446,48,29,13,20,5,4,14,6,0,1
2026-02-11T15:59:01.018446,12,12,28,30,18,17,19,0,0,2
2026-02-11T15:59:01.018447,0,26,46,35,19,7,17,15,0,2
2026-02-11T15:59:01.018448,33,43,2,26,5,10,3,17,1,0
2026-02-11T15:59:01.018449,14,34,0,43,5,16,18,7,0,2
2026-02-11T15:59:01.018450,43,12,14,7,3,13,4,6,0,1
2026-02-11T15:59:01.018450,13,14,19,22,0,1,13,9,0,2
2026-02-11T15:59:01.018451,28,45,21,22,18,6,12,1,0,1
2026-02-11T15:59:01.018452,33,8,33,41,10,17,18,14,0,2
2026-02-11T15:59:01.018453,17,44,49,32,6,0,18,13,0,2
2026-02-11T15:59:01.018453,6,22,32,12,1,14,15,1,0,2
2026-02-11T15:59:01.018454,28,35,8,38,3,0,18,6,0,2
2026-02-11T15:59:01.018455,30,39,2,34,5,16,0,11,0,1
2026-02-11T15:59:01.018456,24,2,1,15,4,6,9,4,0,1
2026-02-11T15:59:01.018457,37,33,3,11,8,15,1,5,0,1
2026-02-11T15:59:01.018457,13,18,15,30,10,1,14,15,0,2
2026-02-11T15:59:01.018458,7,27,32,4,17,14,18,11,0,1
2026-02-11T15:59:01.018459,26,22,8,49,19,19,3,8,0,2
2026-02-11T15:59:01.018460,1,39,39,39,16,10,3,19,0,2
2026-02-11T15:59:01.018461,16,48,37,43,12,1,11,11,1,0
2026-02-11T15:59:01.018461,36,44,17,24,16,10,18,9,0,1
2026-02-11T15:59:01.018462,13,6,15,20,9,15,8,16,1,0
2026-02-11T15:59:01.018463,24,40,7,2,17,1,15,10,0,1
2026-02-11T15:59:01.018464,29,11,22,47,16,18,14,17,0,2
2026-02-11T15:59:01.018464,28,13,35,9,11,15,8,3,0,1
2026-02-11T15:59:01.018465,19,45,2,22,14,7,18,2,0,1
2026-02-11T15:59:01.018466,20,14,14,16,18,19,17,18,0,1
2026-02-11T15:59:01.018467,21,2,37,41,14,4,6,5,0,2
2026-02-11T15:59:01.018468,34,14,32,34,12,7,15,7,0,2
2026-02-11T15:59:01.018468,36,23,17,24,6,13,14,6,0,1
2026-02-11T15:59:01.018469,15,45,22,1,10,13,10,14,1,0
2026-02-11T15:59:01.018470,49,7,42,26,7,17,5,11,0,2
2026-02-11T15:59:01.018471,48,4,2,45,19,4,2,14,0,2
2026-02-11T15:59:01.018472,42,3,29,8,15,9,13,8,0,1
2026-02-11T15:59:01.018472,16,13,44,48,10,14,5,1,0,2
2026-02-11T15:59:01.018473,15,15,16,3,4,12,16,19,0,2
2026-02-11T15:59:01.018474,1,19,49,25,6,8,18,14,0,2
2026-02-11T15:59:01.018475,3,23,31,31,15,8,17,17,0,2
2026-02-11T15:59:01.018476,20,5,45,28,15,18,19,12,0,2
2026-02-11T15:59:01.018477,38,30,6,21,19,8,15,15,0,1
2026-02-11T15:59:01.018477,33,5,38,46,16,4,2,14,0,2
2026-02-11T15:59:01.018478,29,34,13,12,18,5,5,10,0,1
2026-02-11T15:59:01.018479,5,14,14,22,14,9,16,2,0,2
2026-02-11T15:59:01.018480,16,28,43,30,14,9,19,9,1,0
2026-02-11T15:59:01.018481,38,2,11,40,19,5,4,16,0,2
2026-02-11T15:59:01.018481,24,10,7,35,14,0,15,7,0,2
2026-02-11T15:59:01.018482,4,2,15,39,2,19,16,4,0,2
2026-02-11T15:59:01.018483,4,27,40,30,11,12,15,7,0,2
2026-02-11T15:59:01.018484,19,9,33,14,5,7,8,14,0,2
2026-02-11T15:59:01.018484,15,49,45,13,19,12,6,10,0,2
2026-02-11T15:59:01.018485,40,32,23,34,4,5,4,8,0,1
2026-02-11T15:59:01.018486,36,47,28,23,10,18,8,1,0,1
2026-02-11T15:59:01.018487,39,15,15,29,11,11,9,6,0,1
2026-02-11T15:59:01.018488,8,9,4,29,6,14,0,15,0,2
2026-02-11T15:59:01.018488,4,32,4,26,8,7,6,6,0,1
2026-02-11T15:59:01.018489,41,35,29,48,17,10,4,3,0,2
2026-02-11T15:59:01.018490,1,2,49,39,13,8,5,4,0,2
2026-02-11T15:59:01.018491,8,4,49,13,3,18,5,13,0,2
2026-02-11T15:59:01.018492,42,11,4,44,7,10,14,6,0,2
2026-02-11T15:59:01.018492,35,43,42,46,15,5,7,12,0,2
2026-02-11T15:59:01.018493,21,12,12,10,3,14,0,17,1,0
2026-02-11T15:59:01.018494,21,23,34,46,18,16,9,9,0,2
2026-02-11T15:59:01.018495,21,43,48,43,5,11,2,1,0,2
2026-02-11T15:59:01.018496,33,31,24,25,18,1,15,12,0,1
2026-02-11T15:59:01.018496,28,15,49,20,14,3,0,1,0,2
2026-02-11T15:59:01.018497,37,31,13,8,11,2,15,14,0,1
2026-02-11T15:59:01.018498,45,44,43,46,11,1,13,4,0,2
2026-02-11T15:59:01.018499,32,36,45,0,1,18,4,10,0,2
2026-02-11T15:59:01.018499,17,35,25,43,8,4,15,5,0,2
2026-02-11T15:59:01.018500,6,20,17,5,2,16,10,18,0,2
2026-02-11T15:59:01.018501,0,46,19,0,0,15,17,14,0,1
2026-02-11T15:59:01.018502,32,11,33,21,13,15,6,3,0,1
2026-02-11T15:59:01.018503,0,20,6,12,12,11,7,6,0,1
2026-02-11T15:59:01.018503,23,20,46,37,4,3,16,16,0,2
2026-02-11T15:59:01.018504,3,42,9,48,6,16,13,9,0,2
2026-02-11T15:59:01.018505,3,5,14,44,13,18,16,16,1,0
2026-02-11T15:59:01.018506,17,8,16,40,15,1,11,10,0,2
2026-02-11T15:59:01.018507,26,0,10,39,17,4,17,15,1,0
2026-02-11T15:59:01.018507,42,11,33,30,13,0,0,6,0,1
2026-02-11T15:59:01.018508,31,13,26,14,0,13,6,7,0,1
2026-02-11T15:59:01.018509,32,5,20,49,5,8,5,15,0,2
2026-02-11T15:59:01.018510,27,0,30,1,9,16,14,15,0,2
2026-02-11T15:59:01.018510,41,21,49,30,5,11,17,3,0,2
2026-02-11T15:59:01.018511,40,33,3,25,1,19,10,6,1,0
2026-02-11T15:59:01.018512,35,10,40,1,6,11,16,16,0,2
2026-02-11T15:59:01.018513,5,2,48,10,16,14,0,2,0,2
2026-02-11T15:59:01.018514,15,41,16,32,13,15,1,16,0,1
2026-02-11T15:59:01.018514,33,5,48,17,6,17,6,10,0,2
2026-02-11T15:59:01.018515,22,5,47,20,8,13,9,7,0,2
2026-02-11T15:59:01.018516,49,19,19,30,18,11,13,18,1,0
2026-02-11T15:59:01.018517,41,20,24,25,10,10,11,6,0,1
2026-02-11T15:59:01.018518,23,1,39,29,2,14,16,17,0,2
2026-02-11T15:59:01.018519,48,25,22,38,3,7,13,14,0,2
2026-02-11T15:59:01.018519,12,30,14,20,4,16,18,18,0,2
2026-02-11T15:59:01.018520,17,25,32,48,3,7,9,2,0,2
2026-02-11T15:59:01.018521,12,31,18,15,12,3,11,15,0,2
2026-02-11T15:59:01.018522,48,9,14,6,8,9,6,14,0,1
2026-02-11T15:59:01.018523,36,22,40,21,13,5,7,4,0,1
2026-02-11T15:59:01.018524,42,5,4,6,15,5,12,13,0,1
2026-02-11T15:59:01.018524,38,22,15,1,5,16,5,1,0,1
2026-02-11T15:59:01.018525,41,27,44,36,9,7,7,3,0,2
2026-02-11T15:59:01.018526,16,48,47,13,12,12,4,19,0,2
2026-02-11T15:59:01.018527,14,29,31,7,2,14,8,12,1,0
2026-02-11T15:59:01.018527,17,13,21,28,10,3,10,15,0,2
2026-02-11T15:59:01.018528,22,36,42,43,2,14,12,11,0,2
2026-02-11T15:59:01.018529,29,31,31,6,6,13,0,4,0,1
2026-02-11T15:59:01.018530,33,48,12,37,9,10,6,11,0,1
2026-02-11T15:59:01.018531,3,33,37,44,0,19,5,7,0,2
2026-02-11T15:59:01.018531,2,40,25,21,3,16,7,4,0,1
2026-02-11T15:59:01.018532,6,43,16,43,7,9,1,2,0,2
2026-02-11T15:59:01.018533,17,21,4,16,19,5,16,12,0,1
2026-02-11T15:59:01.018534,41,30,48,15,16,5,16,3,1,0
2026-02-11T15:59:01.018535,6,6,32,32,4,0,17,7,0,2
2026-02-11T15:59:01.018535,39,40,26,38,16,4,6,3,0,1
2026-02-11T15:59:01.018536,5,20,4,34,8,3,14,6,0,2
2026-02-11T15:59:01.018537,21,15,36,37,7,10,12,2,0,2
2026-02-11T15:59:01.018538,0,19,6,31,6,16,19,3,0,2
2026-02-11T15:59:01.018539,3,42,47,2,4,6,13,7,0,2
2026-02-11T15:59:01.018539,45,43,17,2,3,19,14,12,0,1
2026-02-11T15:59:01.018540,48,46,30,7,2,2,2,12,1,0
2026-02-11T15:59:01.018541,49,49,5,45,7,1,5,8,0,2
2026-02-11T15:59:01.018542,42,18,1,30,4,7,8,19,0,1
2026-02-11T15:59:01.018543,28,47,12,8,4,4,13,19,0,1
2026-02-11T15:59:01.018543,20,31,41,4,16,4,15,4,0,2
2026-02-11T15:59:01.018544,25,14,10,27,14,9,16,13,0,2
2026-02-11T15:59:01.018545,13,4,25,14,7,11,11,4,0,2
2026-02-11T15:59:01.018546,8,10,20,48,6,16,3,2,0,2
2026-02-11T15:59:01.018547,46,14,1,26,16,13,4,0,0,1
2026-02-11T15:59:01.018547,11,28,39,41,11,4,10,9,0,2
2026-02-11T15:59:01.018548,41,49,19,30,3,4,10,14,0,1
2026-02-11T15:59:01.018549,5,44,16,39,19,5,7,16,0,2
2026-02-11T15:59:01.018550,19,3,15,17,17,14,17,11,0,2
2026-02-11T15:59:01.018551,23,48,41,37,3,4,5,13,0,2
2026-02-11T15:59:01.018551,26,35,4,48,9,7,6,3,0,2
2026-02-11T15:59:01.018552,37,47,13,3,2,0,5,10,1,0
2026-02-11T15:59:01.018553,7,22,23,20,4,2,13,14,0,2
2026-02-11T15:59:01.018554,0,14,3,46,11,18,19,13,0,2
2026-02-11T15:59:01.018554,48,45,47,41,4,14,5,17,0,2
2026-02-11T15:59:01.018555,48,43,23,22,4,3,3,8,0,1
2026-02-11T15:59:01.018556,23,2,46,44,3,1,12,14,0,2
2026-02-11T15:59:01.018557,46,31,8,21,5,16,16,2,1,0
2026-02-11T15:59:01.018558,6,9,2,0,9,11,11,19,0,2
2026-02-11T15:59:01.018559,18,39,8,24,5,19,8,12,0,1
2026-02-11T15:59:01.018559,21,37,17,40,0,7,19,1,0,2
2026-02-11T15:59:01.018560,34,21,35,27,15,4,2,14,0,2
2026-02-11T15:59:01.018561,29,13,18,36,10,9,10,13,0,2
2026-02-11T15:59:01.018562,28,16,23,10,5,18,4,6,0,1
2026-02-11T15:59:01.018563,21,20,3,21,19,8,2,3,0,1
2026-02-11T15:59:01.018564,10,47,8,24,17,15,16,3,0,1
2026-02-11T15:59:01.018564,19,14,32,20,5,0,8,9,0,2
2026-02-11T15:59:01.018565,28,14,0,35,16,14,5,18,0,1
2026-02-11T15:59:01.018566,40,0,34,19,11,1,17,12,0,2
2026-02-11T15:59:01.018567,41,23,9,15,16,13,5,5,0,1
2026-02-11T15:59:01.018568,33,11,11,27,17,15,5,7,0,1
2026-02-11T15:59:01.018568,0,9,17,28,9,9,9,9,0,2
2026-02-11T15:59:01.018569,30,45,13,49,19,11,10,16,0,2
2026-02-11T15:59:01.018570,29,41,9,25,11,12,13,8,0,1
2026-02-11T15:59:01.018571,47,41,9,39,3,19,11,13,0,1
2026-02-11T15:59:01.018571,17,30,17,1,9,8,19,19,0,2
2026-02-11T15:59:01.018572,16,10,23,48,4,1,17,4,0,2
2026-02-11T15:59:01.018573,37,15,0,9,3,18,14,2,0,1
2026-02-11T15:59:01.018574,13,8,29,12,15,14,9,8,0,2
2026-02-11T15:59:01.018575,22,46,14,14,4,14,0,11,0,1
2026-02-11T15:59:01.018575,24,13,7,8,18,0,14,0,0,1
2026-02-11T15:59:01.018576,14,18,34,26,5,17,1,10,0,2
2026-02-11T15:59:01.018577,45,30,17,7,6,6,19,4,0,1
2026-02-11T15:59:01.018578,21,8,40,5,9,9,1,18,0,2
2026-02-11T15:59:01.018579,2,35,15,35,6,8,3,3,0,2
2026-02-11T15:59:01.018579,18,38,20,49,13,18,13,11,1,0
2026-02-11T15:59:01.018580,43,25,14,23,9,10,18,15,0,1
2026-02-11T15:59:01.018581,33,7,4,2,19,3,13,15,0,1
2026-02-11T15:59:01.018582,34,23,44,25,10,0,12,0,0,2
2026-02-11T15:59:01.018582,49,7,6,35,13,11,0,2,0,1
2026-02-11T15:59:01.018583,0,18,47,20,11,0,9,19,0,2
2026-02-11T15:59:01.018584,20,46,6,12,3,16,13,14,0,1
2026-02-11T15:59:01.018585,28,47,26,10,12,19,16,19,0,1
2026-02-11T15:59:01.018586,5,29,24,7,2,8,15,16,0,2
2026-02-11T15:59:01.018586,36,21,21,45,12,7,14,3,0,2
2026-02-11T15:59:01.018587,0,8,47,45,19,3,10,2,0,2
2026-02-11T15:59:01.018588,0,43,12,47,18,7,11,10,0,2
2026-02-11T15:59:01.018589,26,47,16,13,14,9,0,0,0,1
2026-02-11T15:59:01.018590,20,3,40,32,18,17,2,4,0,2
2026-02-11T15:59:01.018590,15,36,43,1,19,14,10,3,0,2
2026-02-11T15:59:01.018591,43,7,12,0,3,18,10,19,0,1
2026-02-11T15:59:01.018592,39,0,25,10,5,19,4,7,0,1
2026-02-11T15:59:01.018593,25,27,8,5,14,10,14,10,0,1
2026-02-11T15:59:01.018594,15,5,4,31,3,3,19,10,1,0
2026-02-11T15:59:01.018594,27,46,38,14,5,8,15,17,0,2
2026-02-11T15:59:01.018595,0,35,32,11,1,7,2,9,0,2
2026-02-11T15:59:01.018596,35,10,3,36,3,15,7,12,0,1
2026-02-11T15:59:01.018597,9,4,27,28,17,12,15,19,0,2
2026-02-11T15:59:01.018598,42,49,25,43,14,4,15,15,0,2
2026-02-11T15:59:01.018598,16,23,3,21,11,12,3,16,0,1
2026-02-11T15:59:01.018599,22,46,15,45,7,18,14,17,0,2
2026-02-11T15:59:01.018600,6,17,36,13,11,1,18,2,0,2
2026-02-11T15:59:01.018601,43,19,21,18,8,11,14,0,0,1
2026-02-11T15:59:01.018602,6,27,35,4,6,8,12,1,0,2
2026-02-11T15:59:01.018603,43,12,37,34,7,0,9,5,0,2
2026-02-11T15:59:01.018603,14,4,34,24,19,13,1,17,0,2
2026-02-11T15:59:01.018608,33,29,24,49,9,6,5,16,0,2
2026-02-11T15:59:01.018609,45,0,7,37,10,16,16,13,0,2
2026-02-11T15:59:01.018610,44,21,16,8,1,13,7,16,0,1
2026-02-11T15:59:01.018611,3,17,17,6,3,16,15,8,0,2
2026-02-11T15:59:01.018612,13,45,49,17,8,1,12,18,0,2
2026-02-11T15:59:01.018612,13,4,11,1,7,8,11,1,0,1
2026-02-11T15:59:01.018613,15,30,32,9,4,14,15,2,0,1
2026-02-11T15:59:01.018614,6,5,22,43,13,15,6,15,0,2
2026-02-11T15:59:01.018615,31,26,11,1,1,8,9,15,0,1
2026-02-11T15:59:01.018615,18,24,10,44,16,3,5,0,0,2
2026-02-11T15:59:01.018616,1,28,12,7,7,14,4,18,0,1
2026-02-11T15:59:01.018617,9,27,34,6,1,9,17,17,0,2
2026-02-11T15:59:01.018618,49,15,26,34,14,6,15,9,0,2
2026-02-11T15:59:01.018619,16,11,24,22,1,5,2,16,0,2
2026-02-11T15:59:01.018619,36,19,39,7,10,14,2,0,0,1
2026-02-11T15:59:01.018620,11,17,2,20,13,1,4,4,1,0
2026-02-11T15:59:01.018621,5,33,48,32,9,14,1,3,0,2
2026-02-11T15:59:01.018622,21,22,24,46,6,17,0,18,0,2
2026-02-11T15:59:01.018623,31,44,44,0,13,13,3,6,0,2
2026-02-11T15:59:01.018623,40,26,9,11,12,17,9,7,0,1
2026-02-11T15:59:01.018624,19,48,16,10,1,2,12,18,0,1
2026-02-11T15:59:01.018625,0,16,2,47,9,19,2,7,0,2
2026-02-11T15:59:01.018626,46,47,44,29,0,13,10,8,1,0
2026-02-11T15:59:01.018627,5,20,21,3,0,5,2,18,0,2
2026-02-11T15:59:01.018627,18,49,37,33,2,13,9,17,0,2
2026-02-11T15:59:01.018628,17,39,13,22,10,1,8,13,0,1
2026-02-11T15:59:01.018629,5,30,26,31,18,15,9,17,0,2
2026-02-11T15:59:01.018630,44,2,41,2,8,15,12,4,0,2
2026-02-11T15:59:01.018630,32,16,19,27,12,16,17,0,0,1
2026-02-11T15:59:01.018631,22,49,47,3,3,15,17,5,0,2
2026-02-11T15:59:01.018632,22,25,17,49,19,15,16,6,0,2
2026-02-11T15:59:01.018633,25,22,12,11,5,7,16,4,0,1
2026-02-11T15:59:01.018634,12,5,41,23,1,5,4,7,0,2
2026-02-11T15:59:01.018634,6,27,5,32,8,17,8,5,0,1
2026-02-11T15:59:01.018635,14,7,9,2,17,13,11,0,0,1
2026-02-11T15:59:01.018636,43,44,36,3,3,15,11,11,0,1
2026-02-11T15:59:01.018637,26,7,28,29,0,7,18,4,0,2
2026-02-11T15:59:01.018638,25,18,5,5,0,17,6,4,0,1
2026-02-11T15:59:01.018638,32,37,38,48,19,13,19,14,0,2
2026-02-11T15:59:01.018639,14,28,10,29,16,16,11,16,0,1
2026-02-11T15:59:01.018640,35,22,47,7,18,7,8,4,0,2
2026-02-11T15:59:01.018641,44,46,24,17,2,15,7,18,0,1
2026-02-11T15:59:01.018642,26,31,43,15,16,9,18,9,0,2
2026-02-11T15:59:01.018642,4,9,43,5,2,9,2,2,0,2
2026-02-11T15:59:01.018643,1,26,29,23,3,17,10,10,0,2
2026-02-11T15:59:01.018644,32,48,19,27,12,17,11,7,0,1
2026-02-11T15:59:01.018645,15,0,36,31,14,8,16,12,0,2
2026-02-11T15:59:01.018646,22,38,15,24,11,0,6,5,0,1
2026-02-11T15:59:01.018646,37,28,30,27,2,15,2,2,0,1
2026-02-11T15:59:01.018647,15,44,28,20,7,9,6,18,0,2
2026-02-11T15:59:01.018648,13,2,5,7,0,14,6,6,0,1
2026-02-11T15:59:01.018649,28,46,28,35,17,4,13,1,0,1
2026-02-11T15:59:01.018650,25,36,31,8,12,16,1,18,0,1
2026-02-11T15:59:01.018650,34,30,8,39,6,8,15,12,0,2
2026-02-11T15:59:01.018651,14,10,36,20,12,5,9,10,0,2
2026-02-11T15:59:01.018652,2,21,22,0,16,1,13,8,0,2
2026-02-11T15:59:01.018653,22,17,15,3,12,12,6,18,0,1
2026-02-11T15:59:01.018653,28,34,17,9,12,17,1,18,0,1
2026-02-11T15:59:01.018654,33,5,18,25,10,19,9,13,0,1
2026-02-11T15:59:01.018655,32,2,43,39,13,3,1,11,0,2
2026-02-11T15:59:01.018656,40,4,1,2,9,9,12,0,0,1
2026-02-11T15:59:01.018657,40,8,9,43,7,10,1,0,0,2
2026-02-11T15:59:01.018657,22,27,11,8,5,12,9,16,0,1
2026-02-11T15:59:01.018658,6,18,45,31,18,16,13,3,0,2
